date;meantemp;humidity;wind_speed;meanpressure
01/01/2016;14.71428571;72.28571429;1.057142857;1021.142857
02/01/2016;14;75.875;2.0875;1021
03/01/2016;14.375;74.75;5.1125;1018.5
04/01/2016;15.75;77.125;0;1017.625
05/01/2016;15.83333333;88.83333333;0.616666667;1017
06/01/2016;17.375;81.625;2.3125;1016.5
07/01/2016;17.125;87;0;1018.125
08/01/2016;15.5;83.25;7.8875;1017.25
09/01/2016;15.85714286;65.14285714;8.471428571;1015.428571
10/01/2016;15.625;74.375;2.775;1017.5
11/01/2016;15.75;74.875;1.625;1017.5
12/01/2016;18;69.6875;6.03125;1014.9375
13/01/2016;18.26666667;75.8;5.08;1014.333333
14/01/2016;15.5625;80.4375;4.3;1016.125
15/01/2016;13;84.1875;10.775;1017
16/01/2016;13.6;80.06666667;11.24;1014.6
17/01/2016;14;77.66666667;2.106666667;1016.2
18/01/2016;13.26666667;80.46666667;1.48;1014.733333
19/01/2016;12.35714286;88.57142857;4.65;1015.285714
20/01/2016;12.06666667;84.2;6.193333333;1018.666667
21/01/2016;12.1875;73.1875;7.8875;1020.1875
22/01/2016;11.73333333;83.4;3.586666667;1019.466667
23/01/2016;14.4375;75.875;3.25;1019.8125
24/01/2016;11.1875;86.25;6.625;1019.0625
25/01/2016;11.66666667;75.4;4.58;1017.2
26/01/2016;14.5625;79.6875;2.55;1015.375
27/01/2016;17.58333333;69.16666667;4.025;1014.166667
28/01/2016;16.85714286;69.35714286;5.028571429;1015.071429
29/01/2016;19.5625;70.625;2.54375;1017.375
30/01/2016;20.14285714;78.5;1.2;1014.5
31/01/2016;17.375;78.25;7.7625;1016
01/02/2016;15.84615385;65.76923077;7.269230769;1017.153846
02/02/2016;15.26666667;55.86666667;8.893333333;1018.2
03/02/2016;13.125;66.5;7.622222222;1018
04/02/2016;16.36363636;53;6.941666667;1017.333333
05/02/2016;12.66666667;70.66666667;2.166666667;1016.833333
06/02/2016;15.33333333;69.5;3.7;1013.333333
07/02/2016;15.625;77;2.7875;1015.75
08/02/2016;17.09090909;67.18181818;5.9;1017.090909
09/02/2016;17.76923077;67.46153846;5.846153846;1014.692308
10/02/2016;18.13333333;64.86666667;2.1;1012.733333
11/02/2016;19.6875;54.75;6.03125;1011.25
12/02/2016;19.2;57.86666667;0.746666667;1012.533333
13/02/2016;17.06666667;62.13333333;5.806666667;1014.866667
14/02/2016;17.64285714;61.92857143;8.071428571;1017.214286
15/02/2016;17.6;59.53333333;5.94;1018.733333
16/02/2016;18.21428571;56.14285714;5.435714286;1020.071429
17/02/2016;18.71428571;59.28571429;3.707142857;1019.142857
18/02/2016;19.46666667;76;5.186666667;1017.4
19/02/2016;23.15384615;70.23076923;4.146153846;1014.615385
20/02/2016;23.625;73.125;11.11875;1014.125
21/02/2016;21;61.125;17.1375;1014.75
22/02/2016;21;51.42857143;15.20714286;1014.428571
23/02/2016;21.42857143;50.64285714;9.785714286;1012.5
24/02/2016;21.6875;58.0625;2.44375;1012.9375
25/02/2016;22.5625;57.5;5.3375;1015.5
26/02/2016;22.8;55.6;2.48;1018.4
27/02/2016;22.8;59;3.333333333;1018.466667
28/02/2016;23;63.0625;3.7125;1018.9375
29/02/2016;23.875;63.9375;3.7125;1018.625
01/03/2016;24.91666667;57.41666667;1.7;1015
02/03/2016;24.93333333;57.06666667;1.733333333;1015.4
03/03/2016;26;55.61538462;4.292307692;1014.615385
04/03/2016;27.3125;44.25;6.14375;1012.6875
05/03/2016;23.93333333;57.13333333;11;1012.666667
06/03/2016;22.8125;66.5625;5.21875;1013.0625
07/03/2016;23.71428571;64.14285714;5.171428571;1012.357143
08/03/2016;23.42857143;60.21428571;6.742857143;1011.642857
09/03/2016;24;57.5625;9.375;1012.0625
10/03/2016;25.5625;57.4375;7.98125;1013.1875
11/03/2016;25.06666667;67.8;6.546666667;1012.533333
12/03/2016;24.5625;66.9375;9.4875;1009.5625
13/03/2016;24.25;65.1875;6.84375;1011.1875
14/03/2016;22.375;66;6.275;1014.3125
15/03/2016;24.06666667;58.93333333;8.646666667;1014.866667
16/03/2016;23.9375;53.75;10.88125;1012.8125
17/03/2016;26.3125;50.3125;6.84375;1010.4375
18/03/2016;26.1875;61.25;6.7125;1009.8125
19/03/2016;26.78571429;61.85714286;3.578571429;1009.214286
20/03/2016;27.13333333;58.73333333;2.846666667;1010.333333
21/03/2016;26.625;43.375;12.2625;1011.125
22/03/2016;25.0625;37.875;22.1;1009.375
23/03/2016;26.2;43.26666667;10.64166667;1010
24/03/2016;28.13333333;46.86666667;3.213333333;1013.333333
25/03/2016;29.875;50.1875;3.36875;1013.1875
26/03/2016;24.66666667;62.66666667;9.393333333;1013.6
27/03/2016;26.25;53.6875;9.15625;1012.8125
28/03/2016;25.93333333;52.8;6.546666667;7679.333333
29/03/2016;27.125;47.75;7.29375;1011.3125
30/03/2016;29.57142857;39.78571429;7.021428571;1011.142857
31/03/2016;30;39.73333333;4.333333333;1009.2
01/04/2016;30.57142857;38.21428571;12.03571429;1006.714286
02/04/2016;32.3125;38.5625;5.4625;1008
03/04/2016;33.3125;44.25;2.55;1008.375
04/04/2016;32.8125;33.125;8;1006.6875
05/04/2016;32.3125;29.3125;9.26875;1007
06/04/2016;31.375;33.125;3.475;1006.875
07/04/2016;29.93333333;37;10.85;1007.266667
08/04/2016;29.26666667;36;4.686666667;1009.2
09/04/2016;30.73333333;32.46666667;12.61875;1009.3125
10/04/2016;32.25;29;5.225;1008.8125
11/04/2016;29.8;35;16.04;1009.4
12/04/2016;30.2;36.2;19.38;1006.333333
13/04/2016;31.75;28.0625;18.64375;1003.3125
14/04/2016;33.125;23.875;10.425;1003.8125
15/04/2016;33.625;25.375;9.8375;1004.625
16/04/2016;35.6875;23.6875;11.1125;1003.0625
17/04/2016;34.66666667;23.86666667;9.386666667;1002.666667
18/04/2016;34.625;30.125;7.175;1004.6875
19/04/2016;34;33.6;4.566666667;1005.866667
20/04/2016;34.0625;25.9375;14.01875;1006.4375
21/04/2016;34;24.66666667;15.75;1003.4
22/04/2016;33.25;24.25;8.35;1001.727273
23/04/2016;31.91666667;21.81818182;19.65384615;1001.846154
24/04/2016;31.3125;22.125;10.1875;1003.0625
25/04/2016;31.75;22.8125;6.95;1005.5625
26/04/2016;33.4375;25.1875;3.83125;1007.1875
27/04/2016;33.125;29.0625;4.98125;1005.6875
28/04/2016;34.15384615;21.76923077;11.82307692;1004.692308
29/04/2016;34.07142857;23.28571429;9.123076923;1005.714286
30/04/2016;33.0625;25.5625;5.2125;1004.8125
01/05/2016;34.6875;23.375;8.575;1002.4375
02/05/2016;38;18.46666667;9.513333333;1002.2
03/05/2016;35.5;30.375;6.49375;1004.3125
04/05/2016;33.71428571;31.85714286;10.46428571;1003.785714
05/05/2016;30.6;42;11.24666667;1007.466667
06/05/2016;31.4375;37.4375;8.225;1007
07/05/2016;33.3125;37.1875;4.65;1005.5625
08/05/2016;35.13333333;36.33333333;7.293333333;1005.933333
09/05/2016;33.53333333;40.6;18.425;1006.0625
10/05/2016;34;39.75;10.55625;1006.5625
11/05/2016;32.5;49.9375;7.775;1006.0625
12/05/2016;35.375;40;5.1;1002.25
13/05/2016;37.29411765;28.11764706;8.070588235;1001.352941
14/05/2016;36.5625;31.875;4.16875;1003.125
15/05/2016;37.25;29.5;4.75;1003.5625
16/05/2016;37.21428571;23.5;9.02;1000.8
17/05/2016;37.5;25.8125;9.6125;998.9375
18/05/2016;37.75;27.625;8.45;997.8125
19/05/2016;37.375;40.5;9.3875;998.625
20/05/2016;37.4;44.2;8.413333333;996.9333333
21/05/2016;36.13333333;45.4;10.87333333;995.9333333
22/05/2016;36.8;44.8;6.553333333;996.4666667
23/05/2016;32.21428571;47.92857143;14.95;999.5714286
24/05/2016;31.52631579;53.52631579;8.494736842;1000.736842
25/05/2016;33.2173913;46.60869565;10.16086957;997.4782609
26/05/2016;35.26923077;44.57692308;15.17692308;999.1538462
27/05/2016;38.27272727;26.09090909;15.31818182;999.9545455
28/05/2016;36.0625;37.25;14.40555556;999.8333333
29/05/2016;31.5;57.0625;11.68125;1001.25
30/05/2016;26.8125;74.8125;9.4875;1003.8125
31/05/2016;32.64285714;51.21428571;7.407142857;1002.307692
01/06/2016;36;42.2;9.133333333;1002.733333
02/06/2016;37.5625;35.3125;11.93125;1002
03/06/2016;37.5625;40.6875;2.78125;1002.25
04/06/2016;38.2;42.06666667;3.206666667;1001.866667
05/06/2016;36.16666667;51.75;8.5;1002.833333
06/06/2016;35.42857143;45.71428571;11;1001.571429
07/06/2016;34.625;59.1875;21.30625;1002.0625
08/06/2016;36.07142857;44.64285714;8.485714286;999.2142857
09/06/2016;35.73333333;43.73333333;9.26;938.0666667
10/06/2016;36.13333333;41.86666667;10.08125;998.25
11/06/2016;33.4375;49.9375;8.8125;999
12/06/2016;35.5;37.125;9.1625;998.8125
13/06/2016;36;43.3125;12.85;998.1875
14/06/2016;32.625;55.125;11.86;997.8125
15/06/2016;34.73333333;48.86666667;10.51333333;996.1333333
16/06/2016;33.5;51.28571429;11.39285714;999
17/06/2016;34.1875;52.25;7.425;999.4285714
18/06/2016;35.85714286;50.57142857;10.85714286;1000.857143
19/06/2016;35.625;53.25;9.3875;1001.375
20/06/2016;30.9375;73.9375;7.64375;1000.6875
21/06/2016;32.875;62.1875;8.91875;999.9375
22/06/2016;33.125;60.8125;7.41875;1001.5625
23/06/2016;33.84615385;51.61538462;5.875;999.6923077
24/06/2016;36.4375;46.5625;7.7625;998.3125
25/06/2016;35.42857143;55.92857143;9.664285714;1000.071429
26/06/2016;34.86666667;57.46666667;7.66;1000.375
27/06/2016;34.3125;61.25;7.99375;998.8666667
28/06/2016;30.78571429;75.07142857;5.435714286;1001.5
29/06/2016;35.375;58.875;8.45;1001.1875
30/06/2016;35.46666667;60.2;6.793333333;997.8666667
01/07/2016;32.125;73.4;8.35;1002.5625
02/07/2016;28.4;80;5.23125;998.375
03/07/2016;29.5625;78.125;1.96875;998.25
04/07/2016;30.6875;76.3125;3.48125;997.125
05/07/2016;33.25;68.6875;5.3375;995.5625
06/07/2016;33.26666667;64.06666667;8.878571429;996.8666667
07/07/2016;33.5;63;5.91875;997.6875
08/07/2016;30.8;75.86666667;5.433333333;997.4
09/07/2016;33.25;66.0625;6.73125;996.75
10/07/2016;32.5625;65.6875;4.7;996.0625
11/07/2016;31.5;71.9375;8.046666667;997.75
12/07/2016;30.5;80.1875;5.5625;999.0625
13/07/2016;31.25;76.3125;6.806666667;998.4375
14/07/2016;30.4375;80.4375;5.21875;998.375
15/07/2016;31;78.0625;7.271428571;998.625
16/07/2016;27.125;93.875;4.371428571;999.875
17/07/2016;28.125;86.5625;6.6;1001.333333
18/07/2016;27.66666667;91.26666667;7.653333333;1000.8
19/07/2016;32.3125;69.125;13.65625;999.875
20/07/2016;34.1875;59.5625;12.9625;999.625
21/07/2016;34.13333333;56.86666667;11.48;999.2666667
22/07/2016;34.125;56.125;8.6875;999.3333333
23/07/2016;31.875;66;7.76875;1001.625
24/07/2016;31.4375;72.25;2.43125;946.3125
25/07/2016;31.9375;69.125;2.9125;1001.875
26/07/2016;30.3125;82;6.485714286;1003.125
27/07/2016;28.3125;88.25;4.29375;1004.625
28/07/2016;29.53333333;81.33333333;5.186666667;1002.066667
29/07/2016;27.375;92.4375;2.43125;1000.9375
30/07/2016;27.33333333;92.26666667;1.86;1001.2
31/07/2016;29.26666667;83.13333333;4.7;1000.666667
01/08/2016;29.125;84.25;5.9125;999.125
02/08/2016;30.6875;72.125;6.375;310.4375
03/08/2016;32.5625;63.5625;5.45;998.5
04/08/2016;33.11111111;63.88888889;7.927777778;998.7777778
05/08/2016;33.8;61.66666667;4.32;999.3333333
06/08/2016;30.06666667;76;6.926666667;1000.8
07/08/2016;33.11764706;65.17647059;7.852941176;1000.529412
08/08/2016;33.80952381;62.38095238;9.440909091;999.6363636
09/08/2016;31.61538462;71.65384615;9.55;998.5
10/08/2016;32;71.25925926;10.15925926;999.3703704
11/08/2016;28.10714286;89.46428571;7.821428571;1001.607143
12/08/2016;29.03571429;85;3.848148148;1002.285714
13/08/2016;30.32142857;77.07142857;3.22962963;1001.071429
14/08/2016;28.93333333;83.7;6.37;633.9
15/08/2016;31.67857143;67.64285714;12.725;999.2857143
16/08/2016;31.33333333;66.41666667;14.66666667;-3.041666667
17/08/2016;29.92857143;72.5;6.325;999.5185185
18/08/2016;29.88888889;79.81481481;1.722222222;999.9230769
19/08/2016;32.07142857;68.28571429;1.917857143;999.8928571
20/08/2016;33.18518519;66.48148148;10.36666667;1000.16
21/08/2016;31.59259259;68.07407407;10.02222222;1001.192308
22/08/2016;32.18518519;65.55555556;8.237037037;1002.888889
23/08/2016;31.48;70.08;6.084;1003.24
24/08/2016;30.17857143;79.28571429;8.419230769;1002.5
25/08/2016;31.52;72.44;6.276923077;1004.423077
26/08/2016;31.22222222;73.81481481;4.392592593;1005.222222
27/08/2016;31.78571429;70.28571429;7.15;1006.142857
28/08/2016;33.4;66.24;7.272;1006.2
29/08/2016;29.57142857;82.32142857;5.825;1003.607143
30/08/2016;30.04;76.8;8.903846154;1002.192308
31/08/2016;27.25925926;89.55555556;6.72962963;1003.037037
01/09/2016;27.96;87.24;4.148;1002.44
02/09/2016;30.73913043;71.73913043;13.20434783;1001.272727
03/09/2016;30.89473684;62.68421053;13.26315789;1001.157895
04/09/2016;31.69230769;59.30769231;11.12307692;1002.923077
05/09/2016;31.07692308;60.30769231;13.96153846;1003.230769
06/09/2016;30.375;55;13.4375;1003.75
07/09/2016;31.1;57.7;9.1;1003.454545
08/09/2016;31.91666667;58;10.80833333;1005.166667
09/09/2016;30.55555556;56.66666667;11.52222222;1004.333333
10/09/2016;31.23076923;58.23076923;11.96923077;1005.230769
11/09/2016;31;56.4;8.15;1003.8
12/09/2016;31.64285714;55.5;10.85;1005.071429
13/09/2016;32.53333333;57.06666667;8.526666667;1006.4
14/09/2016;30.85714286;70.35714286;4.235714286;1006.928571
15/09/2016;31.72727273;59.63636364;11.9;1004.75
16/09/2016;31.4;58;3.52;1004.4
17/09/2016;32.30769231;58;2.707692308;1003.153846
18/09/2016;32.25;58.83333333;17.90833333;1005
19/09/2016;32.375;59.45833333;2.0875;1004.708333
20/09/2016;33.44444444;54.07407407;2.569230769;1003.518519
21/09/2016;33.36;58.96;6.092;1005.4
22/09/2016;30.03703704;67.62962963;8.107407407;1008.777778
23/09/2016;31;66.10714286;3.571428571;1005.321429
24/09/2016;31.24;66.48;5.496153846;1352.615385
25/09/2016;31.13043478;62.30434783;3.147826087;1004.782609
26/09/2016;31.48;60.88;2.986956522;1006.76
27/09/2016;32.18518519;57.81481481;1.780769231;1006.703704
28/09/2016;32.44;55.28;2.52;1005.28
29/09/2016;32.22727273;61.31818182;3.963636364;1005.590909
30/09/2016;32.21428571;59.35714286;2.582142857;1005.571429
01/10/2016;32.54166667;61.91666667;3.170833333;1007.5
02/10/2016;32.81481481;61.81481481;4.122222222;1009.111111
03/10/2016;33.26923077;59.57692308;3.992592593;1007.185185
04/10/2016;30.55555556;69.81481481;5.77037037;1005.37037
05/10/2016;28.83333333;71.875;3.325;1005.25
06/10/2016;30.7037037;64.81481481;3.233333333;1007.148148
07/10/2016;30.96;59.96;15.825;1007.2
08/10/2016;30.6;57.96;8.761538462;1006.846154
09/10/2016;30.92;59.2;3.184;1005.96
10/10/2016;29.77777778;51.11111111;4.807407407;1006.148148
11/10/2016;29.66666667;51.14814815;8.922222222;1006.592593
12/10/2016;29.57142857;47.28571429;11.37142857;1006.25
13/10/2016;29.96296296;44;13.02222222;1008.333333
14/10/2016;29.75;47.875;8.934782609;1009.125
15/10/2016;27.74074074;54.14814815;6.662962963;1010.518519
16/10/2016;28.42857143;49.85714286;7.014285714;1011.857143
17/10/2016;28.6;49.24;7.116;1010.56
18/10/2016;28.5;48.45833333;7.668181818;1009.458333
19/10/2016;28.92592593;49.18518519;6.459259259;1008.555556
20/10/2016;29.07692308;47.73076923;9.124;1007.538462
21/10/2016;28.40909091;50.40909091;10.69545455;1008.727273
22/10/2016;29.33333333;49.48148148;13.32307692;1009.37037
23/10/2016;27.5;54.96153846;11.54615385;1009.307692
24/10/2016;28.5;51.42307692;11.18846154;1008.269231
25/10/2016;28.04;54.56;12.38846154;1008.923077
26/10/2016;27.57692308;56.19230769;5.7;1011.730769
27/10/2016;26.55555556;59.37037037;6.044444444;1014.62963
28/10/2016;25.51851852;58.77777778;7.277777778;1012.407407
29/10/2016;25.81481481;62.77777778;1.714814815;1013
30/10/2016;24.82608696;71.04347826;2.013043478;1014.608696
31/10/2016;24.53846154;66.80769231;1.642307692;1017.807692
01/11/2016;24.38461538;58.73076923;2.715384615;1016.384615
02/11/2016;23.72727273;65.90909091;1.431818182;1016.590909
03/11/2016;25.64;59.76;2.232;1016.24
04/11/2016;24.81481481;58.2962963;4.122222222;1012.62963
05/11/2016;23.11538462;66.57692308;5.784615385;1010.346154
06/11/2016;22.92592593;63.85185185;2.411111111;1011.518519
07/11/2016;24.54545455;51.31818182;8.172727273;1012.772727
08/11/2016;23.73076923;52.26923077;12.75;1013.64
09/11/2016;23;49.7037037;7.074074074;1014.666667
10/11/2016;23.51851852;50.14814815;3.225925926;1013.814815
11/11/2016;23.92;54.04;2.968;1014.08
12/11/2016;23.53846154;58.03846154;2.784615385;1015.153846
13/11/2016;24.2962963;55.81481481;4.4;1016.518519
14/11/2016;23.34615385;60.73076923;1.496153846;1015.730769
15/11/2016;22.24;55.72;4.088;1016.24
16/11/2016;21.76923077;53.23076923;7.138461538;1017.538462
17/11/2016;21.73076923;51.73076923;11.55;1350.296296
18/11/2016;21.73076923;53.61538462;7.78;1014.692308
19/11/2016;20.66666667;60.66666667;2.84;1012.466667
20/11/2016;22.25;59.9;2.505;1013.35
21/11/2016;21.53846154;60.46153846;2.715384615;1013
22/11/2016;22.57894737;50.15789474;8;1012.894737
23/11/2016;22.82608696;51.43478261;6.604347826;1013.173913
24/11/2016;21.42105263;51.47368421;8.289473684;1014.947368
25/11/2016;23.6;30.55;15.085;1012.95
26/11/2016;24.29411765;32.64705882;14.49411765;1013.25
27/11/2016;23.63636364;33.63636364;12.45909091;1013.590909
28/11/2016;22.45454545;37.31818182;9.185714286;12.04545455
29/11/2016;21.61111111;53.72222222;1.238888889;1015
30/11/2016;19.86956522;80.08695652;4.269565217;1016.608696
01/12/2016;19.75;84;2.704166667;1016.875
02/12/2016;19.20833333;75.875;4.945833333;1017.75
03/12/2016;21.20833333;52.16666667;5.866666667;1019.333333
04/12/2016;18.9;55.25;5.666666667;1019.7
05/12/2016;18.63636364;56.59090909;4.952380952;1017.045455
06/12/2016;18.53846154;69.92307692;2.503846154;1017.961538
07/12/2016;18.25;74.35;0.925;1017.421053
08/12/2016;16.9;73.3;1.765;1016.2
09/12/2016;19.41666667;68.125;1.3125;1013.416667
10/12/2016;16.44444444;82.83333333;5.355555556;1014
11/12/2016;20.04166667;69.58333333;4.716666667;1013.291667
12/12/2016;19.90909091;63.86363636;3.281818182;1014.181818
13/12/2016;19.05;62.35;3.43;1015.1
14/12/2016;18.55555556;58.61111111;8.027777778;1017.333333
15/12/2016;18.16666667;56.625;9.879166667;1016.666667
16/12/2016;15.83333333;63.27777778;3.916666667;1018.777778
17/12/2016;17.5;63.38888889;6.731578947;1016.947368
18/12/2016;16.08333333;64.54166667;6.420833333;1018.083333
19/12/2016;17.85714286;56.0952381;10.41428571;1017.428571
20/12/2016;19.8;48.53333333;15.92666667;1015.2
21/12/2016;18.05;54.3;19.4047619;1015.619048
22/12/2016;17.28571429;57.85714286;6.180952381;1016.142857
23/12/2016;15.55;74.7;1.205;1014.25
24/12/2016;17.31818182;78.63636364;5.236363636;1011.318182
25/12/2016;14;94.3;9.085;1014.35
26/12/2016;17.14285714;74.85714286;8.784210526;1016.952381
27/12/2016;16.85;67.55;8.335;1017.2
28/12/2016;17.2173913;68.04347826;3.547826087;1015.565217
29/12/2016;15.23809524;87.85714286;6;1016.904762
30/12/2016;14.0952381;89.66666667;6.266666667;1017.904762
31/12/2016;15.05263158;87;7.325;1016.1
